City	Edition	Sport	Discipline		NOC	Gender		Event_gender	Medal
Barcelona	1992	Archery	Archery		EUN	Women		W	Bronze
Barcelona	1992	Archery	Archery		KOR	Women		W	Gold
Barcelona	1992	Archery	Archery		KOR	Women		W	Gold
Barcelona	1992	Archery	Archery		KOR	Women		W	Gold
Barcelona	1992	Archery	Archery		CHN	Women		W	Silver
Barcelona	1992	Archery	Archery		CHN	Women		W	Silver
Barcelona	1992	Archery	Archery		CHN	Women		W	Silver
Barcelona	1992	Athletics	Athletics		ETH	Men		M	Bronze
Barcelona	1992	Athletics	Athletics		MAR	Men		M	Gold
Barcelona	1992	Athletics	Athletics		KEN	Men		M	Silver
Barcelona	1992	Athletics	Athletics		USA	Women		W	Bronze
Barcelona	1992	Athletics	Athletics		ETH	Women		W	Gold
Barcelona	1992	Athletics	Athletics		RSA	Women		W	Silver
Barcelona	1992	Athletics	Athletics		CHN	Women		W	Bronze
Barcelona	1992	Athletics	Athletics		CHN	Women		W	Gold
Barcelona	1992	Athletics	Athletics		EUN	Women		W	Silver
Barcelona	1992	Athletics	Athletics		USA	Men		M	Bronze
Barcelona	1992	Athletics	Athletics		GBR	Men		M	Gold
Barcelona	1992	Athletics	Athletics		NAM	Men		M	Silver
Barcelona	1992	Athletics	Athletics		EUN	Women		W	Bronze
Barcelona	1992	Athletics	Athletics		USA	Women		W	Gold
Barcelona	1992	Athletics	Athletics		JAM	Women		W	Silver
Barcelona	1992	Athletics	Athletics		BUL	Women		W	Bronze
Barcelona	1992	Athletics	Athletics		GRE	Women		W	Gold
Barcelona	1992	Athletics	Athletics		USA	Women		W	Silver
Barcelona	1992	Athletics	Athletics		USA	Men		M	Bronze
Barcelona	1992	Athletics	Athletics		CAN	Men		M	Gold
Barcelona	1992	Athletics	Athletics		USA	Men		M	Silver
Barcelona	1992	Athletics	Athletics		QAT	Men		M	Bronze
Barcelona	1992	Athletics	Athletics		ESP	Men		M	Gold
Barcelona	1992	Athletics	Athletics		MAR	Men		M	Silver
Barcelona	1992	Athletics	Athletics		CHN	Women		W	Bronze
Barcelona	1992	Athletics	Athletics		ALG	Women		W	Gold
Barcelona	1992	Athletics	Athletics		EUN	Women		W	Silver
Barcelona	1992	Athletics	Athletics		USA	Men		M	Bronze
Barcelona	1992	Athletics	Athletics		USA	Men		M	Gold
Barcelona	1992	Athletics	Athletics		NAM	Men		M	Silver
Barcelona	1992	Athletics	Athletics		JAM	Women		W	Bronze
Barcelona	1992	Athletics	Athletics		USA	Women		W	Gold
Barcelona	1992	Athletics	Athletics		JAM	Women		W	Silver
Barcelona	1992	Athletics	Athletics		ITA	Men		M	Bronze
Barcelona	1992	Athletics	Athletics		ESP	Men		M	Gold
Barcelona	1992	Athletics	Athletics		CAN	Men		M	Silver
Barcelona	1992	Athletics	Athletics		CAN	Women		W	Bronze
Barcelona	1992	Athletics	Athletics		EUN	Women		W	Gold
Barcelona	1992	Athletics	Athletics		EUN	Women		W	Silver
Barcelona	1992	Athletics	Athletics		KEN	Men		M	Bronze
Barcelona	1992	Athletics	Athletics		KEN	Men		M	Gold
Barcelona	1992	Athletics	Athletics		KEN	Men		M	Silver
Barcelona	1992	Athletics	Athletics		KEN	Men		M	Bronze
Barcelona	1992	Athletics	Athletics		USA	Men		M	Gold
Barcelona	1992	Athletics	Athletics		USA	Men		M	Silver
Barcelona	1992	Athletics	Athletics		COL	Women		W	Bronze
Barcelona	1992	Athletics	Athletics		FRA	Women		W	Gold
Barcelona	1992	Athletics	Athletics		EUN	Women		W	Silver
Barcelona	1992	Athletics	Athletics		GBR	Men		M	Bronze
Barcelona	1992	Athletics	Athletics		USA	Men		M	Gold
Barcelona	1992	Athletics	Athletics		JAM	Men		M	Silver
Barcelona	1992	Athletics	Athletics		USA	Women		W	Bronze
Barcelona	1992	Athletics	Athletics		GBR	Women		W	Gold
Barcelona	1992	Athletics	Athletics		USA	Women		W	Silver
Barcelona	1992	Athletics	Athletics		CUB	Men		M	Bronze
Barcelona	1992	Athletics	Athletics		CUB	Men		M	Bronze
Barcelona	1992	Athletics	Athletics		CUB	Men		M	Bronze
Barcelona	1992	Athletics	Athletics		CUB	Men		M	Bronze
Barcelona	1992	Athletics	Athletics		USA	Men		M	Gold
Barcelona	1992	Athletics	Athletics		USA	Men		M	Gold
Barcelona	1992	Athletics	Athletics		USA	Men		M	Gold
Barcelona	1992	Athletics	Athletics		USA	Men		M	Gold
Barcelona	1992	Athletics	Athletics		USA	Men		M	Gold
Barcelona	1992	Athletics	Athletics		NGR	Men		M	Silver
Barcelona	1992	Athletics	Athletics		NGR	Men		M	Silver
Barcelona	1992	Athletics	Athletics		NGR	Men		M	Silver
Barcelona	1992	Athletics	Athletics		NGR	Men		M	Silver
Barcelona	1992	Athletics	Athletics		NGR	Men		M	Silver
Barcelona	1992	Athletics	Athletics		NGR	Women		W	Bronze
Barcelona	1992	Athletics	Athletics		NGR	Women		W	Bronze
Barcelona	1992	Athletics	Athletics		NGR	Women		W	Bronze
Barcelona	1992	Athletics	Athletics		NGR	Women		W	Bronze
Barcelona	1992	Athletics	Athletics		USA	Women		W	Gold
Barcelona	1992	Athletics	Athletics		USA	Women		W	Gold
Barcelona	1992	Athletics	Athletics		USA	Women		W	Gold
Barcelona	1992	Athletics	Athletics		USA	Women		W	Gold
Barcelona	1992	Athletics	Athletics		USA	Women		W	Gold
Barcelona	1992	Athletics	Athletics		EUN	Women		W	Silver
Barcelona	1992	Athletics	Athletics		EUN	Women		W	Silver
Barcelona	1992	Athletics	Athletics		EUN	Women		W	Silver
Barcelona	1992	Athletics	Athletics		EUN	Women		W	Silver
Barcelona	1992	Athletics	Athletics		GBR	Men		M	Bronze
Barcelona	1992	Athletics	Athletics		GBR	Men		M	Bronze
Barcelona	1992	Athletics	Athletics		GBR	Men		M	Bronze
Barcelona	1992	Athletics	Athletics		GBR	Men		M	Bronze
Barcelona	1992	Athletics	Athletics		GBR	Men		M	Bronze
Barcelona	1992	Athletics	Athletics		GBR	Men		M	Bronze
Barcelona	1992	Athletics	Athletics		USA	Men		M	Gold
Barcelona	1992	Athletics	Athletics		USA	Men		M	Gold
Barcelona	1992	Athletics	Athletics		USA	Men		M	Gold
Barcelona	1992	Athletics	Athletics		USA	Men		M	Gold
Barcelona	1992	Athletics	Athletics		USA	Men		M	Gold
Barcelona	1992	Athletics	Athletics		USA	Men		M	Gold
Barcelona	1992	Athletics	Athletics		CUB	Men		M	Silver
Barcelona	1992	Athletics	Athletics		CUB	Men		M	Silver
Barcelona	1992	Athletics	Athletics		CUB	Men		M	Silver
Barcelona	1992	Athletics	Athletics		CUB	Men		M	Silver
Barcelona	1992	Athletics	Athletics		GBR	Women		W	Bronze
Barcelona	1992	Athletics	Athletics		GBR	Women		W	Bronze
Barcelona	1992	Athletics	Athletics		GBR	Women		W	Bronze
Barcelona	1992	Athletics	Athletics		GBR	Women		W	Bronze
Barcelona	1992	Athletics	Athletics		EUN	Women		W	Gold
Barcelona	1992	Athletics	Athletics		EUN	Women		W	Gold
Barcelona	1992	Athletics	Athletics		EUN	Women		W	Gold
Barcelona	1992	Athletics	Athletics		EUN	Women		W	Gold
Barcelona	1992	Athletics	Athletics		EUN	Women		W	Gold
Barcelona	1992	Athletics	Athletics		EUN	Women		W	Gold
Barcelona	1992	Athletics	Athletics		USA	Women		W	Silver
Barcelona	1992	Athletics	Athletics		USA	Women		W	Silver
Barcelona	1992	Athletics	Athletics		USA	Women		W	Silver
Barcelona	1992	Athletics	Athletics		USA	Women		W	Silver
Barcelona	1992	Athletics	Athletics		USA	Women		W	Silver
Barcelona	1992	Athletics	Athletics		USA	Women		W	Silver
Barcelona	1992	Athletics	Athletics		ETH	Men		M	Bronze
Barcelona	1992	Athletics	Athletics		GER	Men		M	Gold
Barcelona	1992	Athletics	Athletics		KEN	Men		M	Silver
Barcelona	1992	Athletics	Athletics		GER	Men		M	Bronze
Barcelona	1992	Athletics	Athletics		EUN	Men		M	Gold
Barcelona	1992	Athletics	Athletics		MEX	Men		M	Silver
Barcelona	1992	Athletics	Athletics		USA	Men		M	Bronze
Barcelona	1992	Athletics	Athletics		KEN	Men		M	Gold
Barcelona	1992	Athletics	Athletics		KEN	Men		M	Silver
Barcelona	1992	Athletics	Athletics		CUB	Women		W	Bronze
Barcelona	1992	Athletics	Athletics		NED	Women		W	Gold
Barcelona	1992	Athletics	Athletics		EUN	Women		W	Silver
Barcelona	1992	Athletics	Athletics		USA	Men		M	Bronze
Barcelona	1992	Athletics	Athletics		TCH	Men		M	Gold
Barcelona	1992	Athletics	Athletics		ESP	Men		M	Silver
Barcelona	1992	Athletics	Athletics		CUB	Men		M	Bronze
Barcelona	1992	Athletics	Athletics		LTU	Men		M	Gold
Barcelona	1992	Athletics	Athletics		GER	Men		M	Silver
Barcelona	1992	Athletics	Athletics		AUS	Women		W	Bronze
Barcelona	1992	Athletics	Athletics		CUB	Women		W	Gold
Barcelona	1992	Athletics	Athletics		BUL	Women		W	Silver
Barcelona	1992	Athletics	Athletics		EUN	Men		M	Bronze
Barcelona	1992	Athletics	Athletics		EUN	Men		M	Gold
Barcelona	1992	Athletics	Athletics		EUN	Men		M	Silver
Barcelona	1992	Athletics	Athletics		GER	Women		W	Bronze
Barcelona	1992	Athletics	Athletics		USA	Women		W	Gold
Barcelona	1992	Athletics	Athletics		EUN	Women		W	Silver
Barcelona	1992	Athletics	Athletics		USA	Men		M	Bronze
Barcelona	1992	Athletics	Athletics		AUS	Men		M	Bronze
Barcelona	1992	Athletics	Athletics		POL	Men		M	Bronze
Barcelona	1992	Athletics	Athletics		CUB	Men		M	Gold
Barcelona	1992	Athletics	Athletics		SWE	Men		M	Silver
Barcelona	1992	Athletics	Athletics		CUB	Women		W	Bronze
Barcelona	1992	Athletics	Athletics		GER	Women		W	Gold
Barcelona	1992	Athletics	Athletics		ROU	Women		W	Silver
Barcelona	1992	Athletics	Athletics		GBR	Men		M	Bronze
Barcelona	1992	Athletics	Athletics		TCH	Men		M	Gold
Barcelona	1992	Athletics	Athletics		FIN	Men		M	Silver
Barcelona	1992	Athletics	Athletics		GER	Women		W	Bronze
Barcelona	1992	Athletics	Athletics		GER	Women		W	Gold
Barcelona	1992	Athletics	Athletics		EUN	Women		W	Silver
Barcelona	1992	Athletics	Athletics		USA	Men		M	Bronze
Barcelona	1992	Athletics	Athletics		USA	Men		M	Gold
Barcelona	1992	Athletics	Athletics		USA	Men		M	Silver
Barcelona	1992	Athletics	Athletics		USA	Women		W	Bronze
Barcelona	1992	Athletics	Athletics		GER	Women		W	Gold
Barcelona	1992	Athletics	Athletics		EUN	Women		W	Silver
Barcelona	1992	Athletics	Athletics		GER	Men		M	Bronze
Barcelona	1992	Athletics	Athletics		KOR	Men		M	Gold
Barcelona	1992	Athletics	Athletics		JPN	Men		M	Silver
Barcelona	1992	Athletics	Athletics		NZL	Women		W	Bronze
Barcelona	1992	Athletics	Athletics		EUN	Women		W	Gold
Barcelona	1992	Athletics	Athletics		JPN	Women		W	Silver
Barcelona	1992	Athletics	Athletics		ESP	Men		M	Bronze
Barcelona	1992	Athletics	Athletics		EUN	Men		M	Gold
Barcelona	1992	Athletics	Athletics		EUN	Men		M	Silver
Barcelona	1992	Athletics	Athletics		EUN	Men		M	Bronze
Barcelona	1992	Athletics	Athletics		USA	Men		M	Gold
Barcelona	1992	Athletics	Athletics		USA	Men		M	Silver
Barcelona	1992	Athletics	Athletics		GER	Women		W	Bronze
Barcelona	1992	Athletics	Athletics		EUN	Women		W	Gold
Barcelona	1992	Athletics	Athletics		CHN	Women		W	Silver
Barcelona	1992	Athletics	Athletics		BAH	Men		M	Bronze
Barcelona	1992	Athletics	Athletics		USA	Men		M	Gold
Barcelona	1992	Athletics	Athletics		USA	Men		M	Silver
Barcelona	1992	Badminton	Badminton		CHN	Men		M	Bronze
Barcelona	1992	Badminton	Badminton		MAS	Men		M	Bronze
Barcelona	1992	Badminton	Badminton		MAS	Men		M	Bronze
Barcelona	1992	Badminton	Badminton		CHN	Men		M	Bronze
Barcelona	1992	Badminton	Badminton		KOR	Men		M	Gold
Barcelona	1992	Badminton	Badminton		KOR	Men		M	Gold
Barcelona	1992	Badminton	Badminton		INA	Men		M	Silver
Barcelona	1992	Badminton	Badminton		INA	Men		M	Silver
Barcelona	1992	Badminton	Badminton		KOR	Women		W	Bronze
Barcelona	1992	Badminton	Badminton		CHN	Women		W	Bronze
Barcelona	1992	Badminton	Badminton		KOR	Women		W	Bronze
Barcelona	1992	Badminton	Badminton		CHN	Women		W	Bronze
Barcelona	1992	Badminton	Badminton		KOR	Women		W	Gold
Barcelona	1992	Badminton	Badminton		KOR	Women		W	Gold
Barcelona	1992	Badminton	Badminton		CHN	Women		W	Silver
Barcelona	1992	Badminton	Badminton		CHN	Women		W	Silver
Barcelona	1992	Badminton	Badminton		DEN	Men		M	Bronze
Barcelona	1992	Badminton	Badminton		INA	Men		M	Bronze
Barcelona	1992	Badminton	Badminton		INA	Men		M	Gold
Barcelona	1992	Badminton	Badminton		INA	Men		M	Silver
Barcelona	1992	Badminton	Badminton		CHN	Women		W	Bronze
Barcelona	1992	Badminton	Badminton		CHN	Women		W	Bronze
Barcelona	1992	Badminton	Badminton		INA	Women		W	Gold
Barcelona	1992	Badminton	Badminton		KOR	Women		W	Silver
Barcelona	1992	Baseball	Baseball		JPN	Men		M	Bronze
Barcelona	1992	Baseball	Baseball		JPN	Men		M	Bronze
Barcelona	1992	Baseball	Baseball		JPN	Men		M	Bronze
Barcelona	1992	Baseball	Baseball		JPN	Men		M	Bronze
Barcelona	1992	Baseball	Baseball		JPN	Men		M	Bronze
Barcelona	1992	Baseball	Baseball		JPN	Men		M	Bronze
Barcelona	1992	Baseball	Baseball		JPN	Men		M	Bronze
Barcelona	1992	Baseball	Baseball		JPN	Men		M	Bronze
Barcelona	1992	Baseball	Baseball		JPN	Men		M	Bronze
Barcelona	1992	Baseball	Baseball		JPN	Men		M	Bronze
Barcelona	1992	Baseball	Baseball		JPN	Men		M	Bronze
Barcelona	1992	Baseball	Baseball		JPN	Men		M	Bronze
Barcelona	1992	Baseball	Baseball		JPN	Men		M	Bronze
Barcelona	1992	Baseball	Baseball		JPN	Men		M	Bronze
Barcelona	1992	Baseball	Baseball		JPN	Men		M	Bronze
Barcelona	1992	Baseball	Baseball		JPN	Men		M	Bronze
Barcelona	1992	Baseball	Baseball		JPN	Men		M	Bronze
Barcelona	1992	Baseball	Baseball		JPN	Men		M	Bronze
Barcelona	1992	Baseball	Baseball		JPN	Men		M	Bronze
Barcelona	1992	Baseball	Baseball		JPN	Men		M	Bronze
Barcelona	1992	Baseball	Baseball		CUB	Men		M	Gold
Barcelona	1992	Baseball	Baseball		CUB	Men		M	Gold
Barcelona	1992	Baseball	Baseball		CUB	Men		M	Gold
Barcelona	1992	Baseball	Baseball		CUB	Men		M	Gold
Barcelona	1992	Baseball	Baseball		CUB	Men		M	Gold
Barcelona	1992	Baseball	Baseball		CUB	Men		M	Gold
Barcelona	1992	Baseball	Baseball		CUB	Men		M	Gold
Barcelona	1992	Baseball	Baseball		CUB	Men		M	Gold
Barcelona	1992	Baseball	Baseball		CUB	Men		M	Gold
Barcelona	1992	Baseball	Baseball		CUB	Men		M	Gold
Barcelona	1992	Baseball	Baseball		CUB	Men		M	Gold
Barcelona	1992	Baseball	Baseball		CUB	Men		M	Gold
Barcelona	1992	Baseball	Baseball		CUB	Men		M	Gold
Barcelona	1992	Baseball	Baseball		CUB	Men		M	Gold
Barcelona	1992	Baseball	Baseball		CUB	Men		M	Gold
Barcelona	1992	Baseball	Baseball		CUB	Men		M	Gold
Barcelona	1992	Baseball	Baseball		CUB	Men		M	Gold
Barcelona	1992	Baseball	Baseball		CUB	Men		M	Gold
Barcelona	1992	Baseball	Baseball		CUB	Men		M	Gold
Barcelona	1992	Baseball	Baseball		CUB	Men		M	Gold
Barcelona	1992	Baseball	Baseball		TPE	Men		M	Silver
Barcelona	1992	Baseball	Baseball		TPE	Men		M	Silver
Barcelona	1992	Baseball	Baseball		TPE	Men		M	Silver
Barcelona	1992	Baseball	Baseball		TPE	Men		M	Silver
Barcelona	1992	Baseball	Baseball		TPE	Men		M	Silver
Barcelona	1992	Baseball	Baseball		TPE	Men		M	Silver
Barcelona	1992	Baseball	Baseball		TPE	Men		M	Silver
Barcelona	1992	Baseball	Baseball		TPE	Men		M	Silver
Barcelona	1992	Baseball	Baseball		TPE	Men		M	Silver
Barcelona	1992	Baseball	Baseball		TPE	Men		M	Silver
Barcelona	1992	Baseball	Baseball		TPE	Men		M	Silver
Barcelona	1992	Baseball	Baseball		TPE	Men		M	Silver
Barcelona	1992	Baseball	Baseball		TPE	Men		M	Silver
Barcelona	1992	Baseball	Baseball		TPE	Men		M	Silver
Barcelona	1992	Baseball	Baseball		TPE	Men		M	Silver
Barcelona	1992	Baseball	Baseball		TPE	Men		M	Silver
Barcelona	1992	Baseball	Baseball		TPE	Men		M	Silver
Barcelona	1992	Baseball	Baseball		TPE	Men		M	Silver
Barcelona	1992	Baseball	Baseball		TPE	Men		M	Silver
Barcelona	1992	Baseball	Baseball		TPE	Men		M	Silver
Barcelona	1992	Basketball	Basketball		LTU	Men		M	Bronze
Barcelona	1992	Basketball	Basketball		LTU	Men		M	Bronze
Barcelona	1992	Basketball	Basketball		LTU	Men		M	Bronze
Barcelona	1992	Basketball	Basketball		LTU	Men		M	Bronze
Barcelona	1992	Basketball	Basketball		LTU	Men		M	Bronze
Barcelona	1992	Basketball	Basketball		LTU	Men		M	Bronze
Barcelona	1992	Basketball	Basketball		LTU	Men		M	Bronze
Barcelona	1992	Basketball	Basketball		LTU	Men		M	Bronze
Barcelona	1992	Basketball	Basketball		LTU	Men		M	Bronze
Barcelona	1992	Basketball	Basketball		LTU	Men		M	Bronze
Barcelona	1992	Basketball	Basketball		LTU	Men		M	Bronze
Barcelona	1992	Basketball	Basketball		LTU	Men		M	Bronze
Barcelona	1992	Basketball	Basketball		USA	Men		M	Gold
Barcelona	1992	Basketball	Basketball		USA	Men		M	Gold
Barcelona	1992	Basketball	Basketball		USA	Men		M	Gold
Barcelona	1992	Basketball	Basketball		USA	Men		M	Gold
Barcelona	1992	Basketball	Basketball		USA	Men		M	Gold
Barcelona	1992	Basketball	Basketball		USA	Men		M	Gold
Barcelona	1992	Basketball	Basketball		USA	Men		M	Gold
Barcelona	1992	Basketball	Basketball		USA	Men		M	Gold
Barcelona	1992	Basketball	Basketball		USA	Men		M	Gold
Barcelona	1992	Basketball	Basketball		USA	Men		M	Gold
Barcelona	1992	Basketball	Basketball		USA	Men		M	Gold
Barcelona	1992	Basketball	Basketball		USA	Men		M	Gold
Barcelona	1992	Basketball	Basketball		CRO	Men		M	Silver
Barcelona	1992	Basketball	Basketball		CRO	Men		M	Silver
Barcelona	1992	Basketball	Basketball		CRO	Men		M	Silver
Barcelona	1992	Basketball	Basketball		CRO	Men		M	Silver
Barcelona	1992	Basketball	Basketball		CRO	Men		M	Silver
Barcelona	1992	Basketball	Basketball		CRO	Men		M	Silver
Barcelona	1992	Basketball	Basketball		CRO	Men		M	Silver
Barcelona	1992	Basketball	Basketball		CRO	Men		M	Silver
Barcelona	1992	Basketball	Basketball		CRO	Men		M	Silver
Barcelona	1992	Basketball	Basketball		CRO	Men		M	Silver
Barcelona	1992	Basketball	Basketball		CRO	Men		M	Silver
Barcelona	1992	Basketball	Basketball		CRO	Men		M	Silver
Barcelona	1992	Basketball	Basketball		USA	Women		W	Bronze
Barcelona	1992	Basketball	Basketball		USA	Women		W	Bronze
Barcelona	1992	Basketball	Basketball		USA	Women		W	Bronze
Barcelona	1992	Basketball	Basketball		USA	Women		W	Bronze
Barcelona	1992	Basketball	Basketball		USA	Women		W	Bronze
Barcelona	1992	Basketball	Basketball		USA	Women		W	Bronze
Barcelona	1992	Basketball	Basketball		USA	Women		W	Bronze
Barcelona	1992	Basketball	Basketball		USA	Women		W	Bronze
Barcelona	1992	Basketball	Basketball		USA	Women		W	Bronze
Barcelona	1992	Basketball	Basketball		USA	Women		W	Bronze
Barcelona	1992	Basketball	Basketball		USA	Women		W	Bronze
Barcelona	1992	Basketball	Basketball		USA	Women		W	Bronze
Barcelona	1992	Basketball	Basketball		EUN	Women		W	Gold
Barcelona	1992	Basketball	Basketball		EUN	Women		W	Gold
Barcelona	1992	Basketball	Basketball		EUN	Women		W	Gold
Barcelona	1992	Basketball	Basketball		EUN	Women		W	Gold
Barcelona	1992	Basketball	Basketball		EUN	Women		W	Gold
Barcelona	1992	Basketball	Basketball		EUN	Women		W	Gold
Barcelona	1992	Basketball	Basketball		EUN	Women		W	Gold
Barcelona	1992	Basketball	Basketball		EUN	Women		W	Gold
Barcelona	1992	Basketball	Basketball		EUN	Women		W	Gold
Barcelona	1992	Basketball	Basketball		EUN	Women		W	Gold
Barcelona	1992	Basketball	Basketball		EUN	Women		W	Gold
Barcelona	1992	Basketball	Basketball		EUN	Women		W	Gold
Barcelona	1992	Basketball	Basketball		CHN	Women		W	Silver
Barcelona	1992	Basketball	Basketball		CHN	Women		W	Silver
Barcelona	1992	Basketball	Basketball		CHN	Women		W	Silver
Barcelona	1992	Basketball	Basketball		CHN	Women		W	Silver
Barcelona	1992	Basketball	Basketball		CHN	Women		W	Silver
Barcelona	1992	Basketball	Basketball		CHN	Women		W	Silver
Barcelona	1992	Basketball	Basketball		CHN	Women		W	Silver
Barcelona	1992	Basketball	Basketball		CHN	Women		W	Silver
Barcelona	1992	Basketball	Basketball		CHN	Women		W	Silver
Barcelona	1992	Basketball	Basketball		CHN	Women		W	Silver
Barcelona	1992	Basketball	Basketball		CHN	Women		W	Silver
Barcelona	1992	Basketball	Basketball		CHN	Women		W	Silver
Barcelona	1992	Boxing	Boxing		GER	Men		M	Bronze
Barcelona	1992	Boxing	Boxing		PHI	Men		M	Bronze
Barcelona	1992	Boxing	Boxing		CUB	Men		M	Gold
Barcelona	1992	Boxing	Boxing		BUL	Men		M	Silver
Barcelona	1992	Boxing	Boxing		DEN	Men		M	Bronze
Barcelona	1992	Boxing	Boxing		BUL	Men		M	Bronze
Barcelona	1992	Boxing	Boxing		CUB	Men		M	Gold
Barcelona	1992	Boxing	Boxing		NGR	Men		M	Silver
Barcelona	1992	Boxing	Boxing		USA	Men		M	Bronze
Barcelona	1992	Boxing	Boxing		HUN	Men		M	Bronze
Barcelona	1992	Boxing	Boxing		PRK	Men		M	Gold
Barcelona	1992	Boxing	Boxing		CUB	Men		M	Silver
Barcelona	1992	Boxing	Boxing		MAR	Men		M	Bronze
Barcelona	1992	Boxing	Boxing		PRK	Men		M	Bronze
Barcelona	1992	Boxing	Boxing		CUB	Men		M	Gold
Barcelona	1992	Boxing	Boxing		IRL	Men		M	Silver
Barcelona	1992	Boxing	Boxing		EUN	Men		M	Bronze
Barcelona	1992	Boxing	Boxing		ALG	Men		M	Bronze
Barcelona	1992	Boxing	Boxing		GER	Men		M	Gold
Barcelona	1992	Boxing	Boxing		ESP	Men		M	Silver
Barcelona	1992	Boxing	Boxing		MGL	Men		M	Bronze
Barcelona	1992	Boxing	Boxing		KOR	Men		M	Bronze
Barcelona	1992	Boxing	Boxing		USA	Men		M	Gold
Barcelona	1992	Boxing	Boxing		GER	Men		M	Silver
Barcelona	1992	Boxing	Boxing		ROU	Men		M	Bronze
Barcelona	1992	Boxing	Boxing		FIN	Men		M	Bronze
Barcelona	1992	Boxing	Boxing		CUB	Men		M	Gold
Barcelona	1992	Boxing	Boxing		CAN	Men		M	Silver
Barcelona	1992	Boxing	Boxing		PUR	Men		M	Bronze
Barcelona	1992	Boxing	Boxing		THA	Men		M	Bronze
Barcelona	1992	Boxing	Boxing		IRL	Men		M	Gold
Barcelona	1992	Boxing	Boxing		CUB	Men		M	Silver
Barcelona	1992	Boxing	Boxing		HUN	Men		M	Bronze
Barcelona	1992	Boxing	Boxing		GBR	Men		M	Bronze
Barcelona	1992	Boxing	Boxing		CUB	Men		M	Gold
Barcelona	1992	Boxing	Boxing		NED	Men		M	Silver
Barcelona	1992	Boxing	Boxing		CAN	Men		M	Bronze
Barcelona	1992	Boxing	Boxing		KOR	Men		M	Bronze
Barcelona	1992	Boxing	Boxing		CUB	Men		M	Gold
Barcelona	1992	Boxing	Boxing		USA	Men		M	Silver
Barcelona	1992	Boxing	Boxing		POL	Men		M	Bronze
Barcelona	1992	Boxing	Boxing		HUN	Men		M	Bronze
Barcelona	1992	Boxing	Boxing		GER	Men		M	Gold
Barcelona	1992	Boxing	Boxing		EUN	Men		M	Silver
Barcelona	1992	Boxing	Boxing		NZL	Men		M	Bronze
Barcelona	1992	Boxing	Boxing		NED	Men		M	Bronze
Barcelona	1992	Boxing	Boxing		CUB	Men		M	Gold
Barcelona	1992	Boxing	Boxing		NGR	Men		M	Silver
Barcelona	1992	Canoe / Kayak	Canoe / Kayak F		HUN	Men		M	Bronze
Barcelona	1992	Canoe / Kayak	Canoe / Kayak F		BUL	Men		M	Gold
Barcelona	1992	Canoe / Kayak	Canoe / Kayak F		LAT	Men		M	Silver
Barcelona	1992	Canoe / Kayak	Canoe / Kayak F		GER	Men		M	Bronze
Barcelona	1992	Canoe / Kayak	Canoe / Kayak F		BUL	Men		M	Gold
Barcelona	1992	Canoe / Kayak	Canoe / Kayak F		EUN	Men		M	Silver
Barcelona	1992	Canoe / Kayak	Canoe / Kayak F		FRA	Men		M	Bronze
Barcelona	1992	Canoe / Kayak	Canoe / Kayak F		FRA	Men		M	Bronze
Barcelona	1992	Canoe / Kayak	Canoe / Kayak F		GER	Men		M	Gold
Barcelona	1992	Canoe / Kayak	Canoe / Kayak F		GER	Men		M	Gold
Barcelona	1992	Canoe / Kayak	Canoe / Kayak F		DEN	Men		M	Silver
Barcelona	1992	Canoe / Kayak	Canoe / Kayak F		DEN	Men		M	Silver
Barcelona	1992	Canoe / Kayak	Canoe / Kayak F		BUL	Men		M	Bronze
Barcelona	1992	Canoe / Kayak	Canoe / Kayak F		BUL	Men		M	Bronze
Barcelona	1992	Canoe / Kayak	Canoe / Kayak F		EUN	Men		M	Gold
Barcelona	1992	Canoe / Kayak	Canoe / Kayak F		EUN	Men		M	Gold
Barcelona	1992	Canoe / Kayak	Canoe / Kayak F		GER	Men		M	Silver
Barcelona	1992	Canoe / Kayak	Canoe / Kayak F		GER	Men		M	Silver
Barcelona	1992	Canoe / Kayak	Canoe / Kayak F		USA	Men		M	Bronze
Barcelona	1992	Canoe / Kayak	Canoe / Kayak F		AUS	Men		M	Gold
Barcelona	1992	Canoe / Kayak	Canoe / Kayak F		NOR	Men		M	Silver
Barcelona	1992	Canoe / Kayak	Canoe / Kayak F		NOR	Men		M	Bronze
Barcelona	1992	Canoe / Kayak	Canoe / Kayak F		FIN	Men		M	Gold
Barcelona	1992	Canoe / Kayak	Canoe / Kayak F		HUN	Men		M	Silver
Barcelona	1992	Canoe / Kayak	Canoe / Kayak F		POL	Women		W	Bronze
Barcelona	1992	Canoe / Kayak	Canoe / Kayak F		GER	Women		W	Gold
Barcelona	1992	Canoe / Kayak	Canoe / Kayak F		HUN	Women		W	Silver
Barcelona	1992	Canoe / Kayak	Canoe / Kayak F		POL	Men		M	Bronze
Barcelona	1992	Canoe / Kayak	Canoe / Kayak F		POL	Men		M	Bronze
Barcelona	1992	Canoe / Kayak	Canoe / Kayak F		GER	Men		M	Gold
Barcelona	1992	Canoe / Kayak	Canoe / Kayak F		GER	Men		M	Gold
Barcelona	1992	Canoe / Kayak	Canoe / Kayak F		SWE	Men		M	Silver
Barcelona	1992	Canoe / Kayak	Canoe / Kayak F		SWE	Men		M	Silver
Barcelona	1992	Canoe / Kayak	Canoe / Kayak F		ITA	Men		M	Bronze
